trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,LODG,BRNLEV9,PLTHT9,NOHAV,RTNO,STARCH,BRNHB9,ANGBR9,STMDI9,PPSTD9,SHTWT,BRNHT9,PLTHT6,FYLD,DYLD,HI,BRNHT6
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1262P0008_1103,TMS18F1262P0008,1103,5,,1,5,3,5,3,253,8,61,18.93,3,99.158,35.44,2,30.46,153,171,14.3,4.64,0.32,113
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1348P0156_1104,TMS18F1348P0156,1104,5,,1,5,4,2,,246,12,106,23.95,3,99.656,25.37,3,30.45,,188,30.05,10.89,0.5,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1485P0022_1105,TMS18F1485P0022,1105,5,,1,5,5,5,,205,6,36,18.69,3,85.5,28.59,2,20.55,,159.6,22.25,7.18,0.52,90
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1343P0171_1106,TMS18F1343P0171,1106,5,,1,5,6,,2,196,7,36,17.69,3,87.95,18.82,3,19.7,124,140,20.1,6.34,0.51,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1349P0065_1107,TMS18F1349P0065,1107,5,,1,5,7,,,207,8,72,23.68,2,68.252,23.2,2,15.15,,147,39.15,14.11,0.72,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-IITA-TMS-IBA982101_1108,IITA-TMS-IBA982101,1108,5,1,1,5,8,2,2,189,6,62,18.56,2,103.73,27.24,3,19.2,113,120,25.15,8.1,0.57,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1333P0012_1109,TMS18F1333P0012,1109,5,,1,5,9,2,,242,10,60,17.42,1,,23.12,3,28.25,,140,35.45,11.11,0.56,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1056P0066_1110,TMS18F1056P0066,1110,5,,1,5,10,1,,225,5,42,19.35,3,72.486,32.05,2,25.1,,169,30.25,9.92,0.55,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1295P0030_1111,TMS18F1295P0030,1111,5,,1,5,11,,3,238,8,62,25.26,3,90.11,25.55,1,17.96,131,186,27.15,10.11,0.6,132
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1313P0013_1112,TMS18F1313P0013,1112,5,,1,5,12,,2,253,10,100,25.27,3,96.91,28.55,2,25.15,166,176,36.16,13.46,0.59,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-IITA-TMS-IBA980581_1113,IITA-TMS-IBA980581,1113,5,1,1,5,13,2,,223,7,62,17.22,1,,21.75,3,18.35,,167,22.08,6.89,0.55,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1007P0004_1114,TMS18F1007P0004,1114,5,,1,5,14,,3,247,9,86,23.11,3,92.416,30.34,2,26.5,147,170,45.06,16.04,0.63,118
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1138P0028_1115,TMS18F1138P0028,1115,5,,1,5,15,1,,167,11,68,19.06,1,,19.54,3,12.58,,137,31.16,10.15,0.71,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1121P0029_1116,TMS18F1121P0029,1116,5,,1,5,16,1,,,3,23,15.61,3,,,,8.3,,,15.16,4.54,0.65,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1345P0001_1117,TMS18F1345P0001,1117,5,,1,5,17,1,,252,8,27,22,2,73.03,21.14,2,10.25,,155,17.3,6.02,0.63,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1096P0013_1118,TMS18F1096P0013,1118,5,,1,5,18,1,3,240,9,85,25.23,3,96.252,25.47,2,35.75,147,170,58.6,21.8,0.62,99
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1343P0064_1119,TMS18F1343P0064,1119,5,,1,5,19,,2,231,9,107,23.59,3,101.33,18.75,2,23.5,179,171,39.55,14.23,0.63,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1344P0100_1120,TMS18F1344P0100,1120,5,,1,5,20,,2,187,9,78,16.4,3,78.168,21.53,2,19.05,109,125,47.4,14.49,0.71,69
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1040P0054_1121,TMS18F1040P0054,1121,5,,1,5,21,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1364P0018_1122,TMS18F1364P0018,1122,5,,1,5,22,,3,225,7,52,21.21,3,89.51,26.34,2,15.09,112,173,35.9,12.27,0.7,102
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-IITA-TMS-IBA30572_1123,IITA-TMS-IBA30572,1123,5,1,1,5,23,,3,210,5,43,22.26,3,99.826,18.87,3,15.45,175,171,13.6,4.76,0.47,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1320P0087_1124,TMS18F1320P0087,1124,5,,1,5,24,,2,192,5,37,15.11,3,102.038,27.9,3,17.65,102,114,25.3,7.49,0.59,81
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1372P0024_1125,TMS18F1372P0024,1125,5,,1,5,25,,2,181,8,71,16.15,3,99.34,17.76,3,22.1,146,128,30.25,9.19,0.58,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1207P0008_1126,TMS18F1207P0008,1126,6,,1,6,25,,,175,7,60,22.24,3,92.284,22.88,2,29.1,,125,30.55,10.68,0.51,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1065P0037_1127,TMS18F1065P0037,1127,6,,1,6,24,,,212,9,81,22.16,1,,19.57,2,14.1,,152,27.38,9.55,0.66,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1259P0131_1128,TMS18F1259P0131,1128,6,,1,6,23,7,2,190,6,33,24.17,2,109.046,32.73,1,25.27,94,138,17.45,6.35,0.41,74
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1142P0017_1129,TMS18F1142P0017,1129,6,,1,6,22,4,2,196,9,78,30.1,2,89.012,23.44,2,25.3,90,142,45.6,18.63,0.64,60
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1051P0059_1130,TMS18F1051P0059,1130,6,,1,6,21,,,183,10,116,20.53,1,,13.83,3,16.45,,146,27.1,9.12,0.62,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1369P0015_1131,TMS18F1369P0015,1131,6,,1,6,20,3,,229,10,69,19.01,3,99.54,24.53,2,30.2,,203,36.55,11.89,0.55,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1205P0010_1132,TMS18F1205P0010,1132,6,,1,6,19,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1520P0050_1133,TMS18F1520P0050,1133,6,,1,6,18,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1258P0062_1134,TMS18F1258P0062,1134,6,,1,6,17,3,,163,5,35,15.89,2,95.982,31.63,2,15.5,,113,24,7.24,0.61,74
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1353P0023_1135,TMS18F1353P0023,1135,6,,1,6,16,3,2,178,5,43,23.25,3,113.08,23.53,2,15.6,120,121,18.8,6.71,0.55,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1208P0005_1136,TMS18F1208P0005,1136,6,,1,6,15,1,,,3,28,26.84,3,,,,16.8,,229,13.1,5.03,0.44,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-IITA-TMS-IBA000070_1137,IITA-TMS-IBA000070,1137,6,1,1,6,14,2,,224,7,72,19.75,2,76.59,23.19,2,17.65,,179,39.15,12.95,0.69,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1328P0032_1138,TMS18F1328P0032,1138,6,,1,6,13,3,,217,8,52,22.86,1,,19.14,3,19.25,,140,20.35,7.21,0.51,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1305P0040_1139,TMS18F1305P0040,1139,6,,1,6,12,3,,195,7,48,27.95,3,88.232,20.88,2,14.6,,162,25.15,9.87,0.63,134
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1314P0007_1140,TMS18F1314P0007,1140,6,,1,6,11,,2,204,8,75,17.08,3,88.694,21.28,4,40.85,119,154,28.3,8.79,0.41,109
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMEB419_1141,TMEB419,1141,6,1,1,6,10,2,,259,4,15,11.13,2,82.8246,22.8,2,10.85,,194,9.15,2.43,0.46,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1296P0042_1142,TMS18F1296P0042,1142,6,,1,6,9,3,2,211,6,31,11.66,2,90.256,25.39,1,20.41,143,146,15.47,4.18,0.43,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1343P0012_1143,TMS18F1343P0012,1143,6,,1,6,8,2,,160,6,27,17.3,1,,13.28,2,4.65,,126,8,2.5,0.63,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1217P0114_1144,TMS18F1217P0114,1144,6,,1,6,7,1,,230,5,44,18.91,3,102.302,31.04,2,26.7,,161,22.27,7.23,0.45,131
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1388P0012_1145,TMS18F1388P0012,1145,6,,1,6,6,1,,227,8,48,19.06,3,79.506,24.89,3,25.28,,148,21.61,7.04,0.46,111
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1076P0114_1146,TMS18F1076P0114,1146,6,,1,6,5,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1328P0027_1147,TMS18F1328P0027,1147,6,,1,6,4,,,248,5,28,14.8,3,86.23,19.49,2,11.84,,165,17.56,5.16,0.6,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1317P0048_1148,TMS18F1317P0048,1148,6,,1,6,3,3,3,190,8,74,21.31,2,95.422,22.65,2,17.25,90,132,26.3,9.01,0.6,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1278P0098_1149,TMS18F1278P0098,1149,6,,1,6,2,,3,197,7,51,21.2,2,101.682,26.19,3,19.05,108,138,35.3,12.06,0.65,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1134P0010_1150,TMS18F1134P0010,1150,6,,1,6,1,1,2,175,10,99,24.25,2,90.53,25.39,3,30.65,59,142,42.3,15.42,0.58,91
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1409P0008_1151,TMS18F1409P0008,1151,7,,1,7,1,,2,167,5,44,20.53,2,95.06,26.4,2,10.8,75,131,13.15,4.43,0.55,89
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1278P0068_1152,TMS18F1278P0068,1152,7,,1,7,2,4,2,255,8,46,18.95,2,102.316,30.68,2,27.85,198,208,20.9,6.79,0.43,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1175P0016_1153,TMS18F1175P0016,1153,7,,1,7,3,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1345P0056_1154,TMS18F1345P0056,1154,7,,1,7,4,6,3,208,8,78,15.83,3,104.684,26.24,2,21.96,143,174,37.95,11.44,0.63,124
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1489P0038_1155,TMS18F1489P0038,1155,7,,1,7,5,1,3,210,6,56,16.15,2,109.388,27.95,3,14.9,98,149,15.45,4.69,0.51,79
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-IITA-TMS-IBA982101_1156,IITA-TMS-IBA982101,1156,7,1,1,7,6,,2,188,8,48,17.68,3,101.29,32.3,3,28.65,90,141,31.25,9.85,0.52,79
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1350P0056_1157,TMS18F1350P0056,1157,7,,1,7,7,,3,172,4,32,20.74,3,84.462,24.5,2,7.36,91,131,18.2,6.16,0.71,87
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1366P0014_1158,TMS18F1366P0014,1158,7,,1,7,8,2,2,204,7,77,22.38,2,96.496,24.66,2,26.1,127,137,26.24,9.2,0.5,104
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1028P0003_1159,TMS18F1028P0003,1159,7,,1,7,9,2,2,254,8,54,20.43,2,84.37,30.73,3,33.5,225,204,37.25,12.51,0.53,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1348P0157_1160,TMS18F1348P0157,1160,7,,1,7,10,,2,186,11,68,26.6,2,76.78,16.75,3,15.7,129,140,27.6,10.55,0.64,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1349P0157_1161,TMS18F1349P0157,1161,7,,1,7,11,1,3,232,6,104,21.84,3,87.24,34.21,2,29.06,116,170,44.1,15.28,0.6,117
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1562P0055_1162,TMS18F1562P0055,1162,7,,1,7,12,1,3,181,8,41,13.23,3,91.876,23.67,3,20.15,92,145,17.6,4.96,0.47,118
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1306P0114_1163,TMS18F1306P0114,1163,7,,1,7,13,,3,189,7,65,19.56,3,100.622,25.92,3,20.45,70,120,20.15,6.64,0.5,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1335P0035_1164,TMS18F1335P0035,1164,7,,1,7,14,4,3,220,7,79,12.58,3,90.08,33.43,2,28.5,107,150,43.8,12.13,0.61,113
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1295P0023_1165,TMS18F1295P0023,1165,7,,1,7,15,2,,228,6,51,20.55,1,,32.86,2,25.65,,177,33.45,11.27,0.57,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1224P0014_1166,TMS18F1224P0014,1166,7,,1,7,16,3,2,198,8,52,19.55,3,85.116,26.75,2,13.46,89,127,20.35,6.7,0.6,74
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1317P0123_1167,TMS18F1317P0123,1167,7,,1,7,17,,3,227,9,87,22.77,3,94.49,24.35,2,26.3,132,181,33.2,11.74,0.56,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1353p0017_1168,TMS18F1353p0017,1168,7,,1,7,18,,,181,7,90,21.9,1,,20.2,3,16.25,,184,32.1,11.14,0.66,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1373P0028_1169,TMS18F1373P0028,1169,7,,1,7,19,,,219,6,29,,3,94.174,,2,14.1,,188,12.62,,0.47,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1348P0131_1170,TMS18F1348P0131,1170,7,,1,7,20,1,,,4,22,23.93,3,108.294,,2,17.75,,187,14.65,5.31,0.45,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1189P0013_1171,TMS18F1189P0013,1171,7,,1,7,21,2,3,204,7,47,13.73,3,98.002,26.03,3,20.95,130,160,41.5,11.85,0.66,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-IITA-TMS-IBA980581_1172,IITA-TMS-IBA980581,1172,7,1,1,7,22,2,,211,8,49,18.72,1,,25.42,3,22.48,,178,28.5,9.21,0.56,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1377P0007_1173,TMS18F1377P0007,1173,7,,1,7,23,1,2,179,8,71,24.16,3,99.404,19.39,2,11.2,124,138,25.5,9.28,0.69,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1291P0014_1174,TMS18F1291P0014,1174,7,,1,7,24,,2,256,7,64,16.57,2,78.52,21.18,3,17.6,168,191,20.55,6.31,0.54,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1539P0063_1175,TMS18F1539P0063,1175,7,,1,7,25,,3,249,5,27,13.4,3,93.918,20.78,2,9.85,126,171,14.15,4.01,0.59,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1308P0082_1176,TMS18F1308P0082,1176,8,,1,8,25,2,,173,10,68,22.73,3,81.066,21.65,2,22.25,,128,27.9,9.86,0.56,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1348P0101_1177,TMS18F1348P0101,1177,8,,1,8,24,,,174,8,42,19.73,1,,20.4,3,11.25,,139,24.05,7.95,0.68,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1179P0008_1178,TMS18F1179P0008,1178,8,,1,8,23,2,3,229,10,161,21.53,3,102.562,26.57,3,32.4,161,149,46.2,15.9,0.59,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1295P0035_1179,TMS18F1295P0035,1179,8,,1,8,22,,,,3,19,18.24,3,,,,5.15,,,5.05,1.61,0.5,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-NA_1180,UNKNOWN1,1180,8,,1,8,21,1,,271,9,83,15.51,1,,26.73,5,45.23,,208,27.15,8.12,0.38,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1299P0005_1181,TMS18F1299P0005,1181,8,,1,8,20,,3,236,7,63,23.4,3,94.36,28.58,2,17.4,148,189,28.7,10.28,0.62,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1217P0121_1182,TMS18F1217P0121,1182,8,,1,8,19,,3,193,5,50,22.89,3,87.16,23.49,2,9.98,76,132,26.17,9.28,0.72,84
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1156P0016_1183,TMS18F1156P0016,1183,8,,1,8,18,7,2,200,8,59,11.12,3,103.622,30.17,2,33.85,118,162,31.55,8.39,0.48,89
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1041P0002_1184,TMS18F1041P0002,1184,8,,1,8,17,1,,,1,14,24.67,3,,,,9.85,,,10.19,3.75,0.51,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-IITA-TMS-IBA000070_1185,IITA-TMS-IBA000070,1185,8,1,1,8,16,1,2,252,7,76,22.64,3,92.752,24.19,2,23.6,149,195,40.12,14.14,0.63,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1258P0147_1186,TMS18F1258P0147,1186,8,,1,8,15,1,3,209,8,74,19.6,3,102.75,34.51,2,46.49,104,158,39.5,13.02,0.46,70
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1277P0007_1187,TMS18F1277P0007,1187,8,,1,8,14,,3,225,6,49,20.71,2,61.212,29.26,2,15.25,136,159,18.45,6.24,0.55,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1056P0016_1188,TMS18F1056P0016,1188,8,,1,8,13,4,3,231,5,34,18.73,3,96.116,25.92,3,16.45,140,179,18.35,5.93,0.53,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1277P0031_1189,TMS18F1277P0031,1189,8,,1,8,12,4,,228,8,62,20.49,3,87.216,20.63,2,19.7,,172,30.15,10.14,0.6,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1284P0003_1190,TMS18F1284P0003,1190,8,,1,8,11,,,240,9,82,22.84,3,94.748,27.81,2,22.8,,196,29.8,10.55,0.57,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-IITA-TMS-IBA30572_1191,IITA-TMS-IBA30572,1191,8,1,1,8,10,2,,,3,30,22.54,2,,,,7.85,,,10.75,3.78,0.58,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1408P0006_1192,TMS18F1408P0006,1192,8,,1,8,9,2,,231,7,45,18.08,3,91.632,28.95,2,13.55,,156,18.06,5.75,0.57,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1076P0001_1193,TMS18F1076P0001,1193,8,,1,8,8,4,2,214,5,39,22.87,3,104.402,32.36,2,30.19,81,172,17.45,6.18,0.37,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1264P0058_1194,TMS18F1264P0058,1194,8,,1,8,7,3,,,3,19,21.27,3,,,,5.2,,,14.1,4.83,0.73,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1211P0035_1195,TMS18F1211P0035,1195,8,,1,8,6,,3,215,6,50,22.56,3,89.662,23.31,2,16.45,97,136,35.5,12.49,0.68,86
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1271P0001_1196,TMS18F1271P0001,1196,8,,1,8,5,3,3,227,6,27,22.17,2,99.312,29.9,2,27.08,95,161,14.45,5.04,0.35,85
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1309P0062_1197,TMS18F1309P0062,1197,8,,1,8,4,,,183,8,67,24.06,3,91.544,19.44,2,18.55,,147,28.15,10.22,0.6,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1505P0047_1198,TMS18F1505P0047,1198,8,,1,8,3,1,2,237,9,32,15.52,2,93.846,26.36,2,18.25,126,169,13.9,4.16,0.43,112
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1350P0065_1199,TMS18F1350P0065,1199,8,,1,8,2,,3,211,7,96,21.85,3,97.984,22.08,2,21.65,104,146,40.6,14.07,0.65,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMEB419_1200,TMEB419,1200,8,1,1,8,1,,,,4,21,23.92,1,,,,12.6,,,19.45,7.04,0.61,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1377P0023_1201,TMS18F1377P0023,1201,9,,1,9,1,2,2,209,6,28,22.38,3,100.634,37.13,1,24.05,100,139,18.25,6.4,0.43,75
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1233p0013_1202,TMS18F1233p0013,1202,9,,1,9,2,4,2,176,6,18,,3,90.67,21.45,2,17.52,96,133,7.6,,0.3,59
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1330P0020_1203,TMS18F1330P0020,1203,9,,1,9,3,3,2,207,11,75,27.7,2,81.746,23.06,3,25.55,144,149,27.95,10.92,0.52,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1180P0033_1204,TMS18F1180P0033,1204,9,,1,9,4,1,2,219,6,42,19.46,2,94.858,28.23,3,13.15,109,145,14.4,4.73,0.52,96
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1341P0037_1205,TMS18F1341P0037,1205,9,,1,9,5,,,252,9,28,19.23,2,97.322,21.06,4,27.35,,175,27.96,9.14,0.51,
